0.0 0.0 0.0
0.0 0.4 0.0
0.1 0.75 0.0
0.38 0.95 0.0
0.7 1.0 0.0
1.1 1.1 0.0
1.4 1.3 0.0
1.6 1.6 0.0
1.8 1.8 0.0
3.2 1.8 0.0
3.4 1.6 0.0
3.6 1.3 0.0
3.9 1.1 0.0
4.3 1.0 0.0
4.62 0.95 0.0
4.9 0.75 0.0
5.0 0.4 0.0
5.0 0.0 0.0
