0.0 0.0 0.0
0.05 0.25 0.0
0.2 0.4 0.0
0.7 0.7 0.0
1.2 0.9 0.0
1.6 1.1 0.0
2.0 1.3 0.0
2.5 1.45 0.0
3.0 1.5 0.0
3.5 1.37 0.0
4.0 1.2 0.0
4.5 0.9 0.0
4.92 0.6 0.0
5.0 0.0 0.0
