0.0 0.0 0.0
0.06 0.25 0.0
0.24 0.4 0.0
0.84 0.7 0.0
1.44 0.9 0.0
1.92 1.1 0.0
2.4 1.3 0.0
3.0 1.45 0.0
3.6 1.5 0.0
4.2 1.37 0.0
4.8 1.2 0.0
5.4 0.9 0.0
5.904 0.6 0.0
6.0 0.0 0.0
