0.0 0.0 0.0
0.05 0.3 0.0
0.2 0.48 0.0
0.7 0.84 0.0
1.2 1.08 0.0
1.6 1.32 0.0
2.0 1.56 0.0
2.5 1.74 0.0
3.0 1.8 0.0
3.5 1.644 0.0
4.0 1.44 0.0
4.5 1.08 0.0
4.92 0.72 0.0
5.0 0.0 0.0
